latitude,longitude,ndvi,ndwi,land_surface_temperature
28.611589974366535,77.20966437611317,0.2779721933220884,-0.26410328374915504,42.69722827999999
28.611573304444917,77.21068650632004,0.1726717857842633,-0.16101364522385767,42.461384899999985
28.611556626826676,77.2117086356588,0.06139135254980406,-0.09940429196856469,42.73824452000002
28.611539941511833,77.212730764129,0.1475258493350304,-0.16027256604095907,42.51949123999998
28.611523248500415,77.21375289173027,0.12889288928869685,-0.16453110492077153,42.11616488000004
28.61150654779244,77.2147750184622,0.2917128012941117,-0.27188862797673286,41.80854308000005
28.61148983938794,77.21579714432441,0.28256959314726754,-0.2675865571823117,41.53851950000001
28.611473123286935,77.21681926931647,0.18025654489508625,-0.20391766776309753,40.36955666000006
28.61145639948944,77.21784139343801,0.21671671671635517,-0.2246851385386655,40.14396734000002
28.611439667995494,77.2188635166886,0.13921747042743118,-0.15488469601651172,40.051680799999986
28.611422928805116,77.21988563906785,0.01963655727881297,-0.08369296073564388,42.76900669999998
28.610870853659765,77.19840209676975,0.2526118403424366,-0.25037882164141123,41.64447812000003
28.610854269020738,77.19942422778065,0.26787204450576196,-0.26225422320638375,42.5810156
28.610837676685115,77.20044635792787,0.2469185694074623,-0.21968573969716437,42.06147656000002
28.6108210766529,77.20146848721096,0.21052631578905556,-0.21148876962788415,41.610297919999994
28.610804468924144,77.20249061562957,0.17522066034623207,-0.20375020927473003,41.98969814000003
28.61078785349885,77.20351274318327,0.2792993630568801,-0.2719069104721414,42.198197359999995
28.610771230377043,77.20453486987165,0.19307047111359557,-0.20995309643022506,43.55856932000006
28.61075459955876,77.20555699569434,0.251709986319679,-0.24957323318496147,43.48679090000002
28.610737961044016,77.20657912065093,0.13979402329876786,-0.18698901098868223,43.65769190000003
28.61072131483284,77.20760124474101,0.042754025541313155,-0.1564830653436107,43.36716020000006
28.61070466092525,77.2086233679642,0.03911541119552299,-0.10129641836944071,42.276811820000034
28.61068799932127,77.20964549032006,0.08990676935534672,-0.16721653064739153,42.717736400000035
28.61067133002093,77.21066761180823,0.08014779025141375,-0.17553356016056987,42.59810570000002
28.61065465302425,77.2116897324283,0.21183688199167838,-0.21953876883925996,41.99995220000005
28.610637968331257,77.21271185217986,0.17517423243515695,-0.19452421979667908,41.25824186
28.610621275941966,77.21373397106254,0.25893025892976956,-0.2506571535857104,40.67717846000005
28.610604575856414,77.21475608907588,0.28757440476136986,-0.2730114942523715,40.82757134000002
28.610587868074624,77.21577820621954,0.23022273425455028,-0.2186400380404781,41.00530838000003
28.610571152596602,77.21680032249309,0.24721080446222898,-0.23536254362110245,40.068770900000004
28.610554429422393,77.21782243789613,0.3327766954256744,-0.3104077351084367,39.58341206
28.61053769855202,77.21884455242827,0.30432298609730657,-0.2819840898450501,39.32706056000001
28.610520959985493,77.2198666660891,0.41906873614106216,-0.360517924436447,41.50092128000006
28.609968871668045,77.19838330774782,0.14127286269942685,-0.1670616113741248,40.97112818000005
28.60995228764713,77.19940543004007,0.27271028037332207,-0.2568527918776985,41.41205276000005
28.6099356959299,77.20042755146866,0.21812080536876155,-0.22521306218846476,41.10101294000003
28.60991909651638,77.20144967203316,0.30006666031749346,-0.2736262711068689,41.15911928000003
28.609902489406583,77.2024717917332,0.19151343705763035,-0.20274129069064775,40.96087412000003
28.609885874600543,77.20349391056837,0.22647331070622267,-0.22411271075490938,41.09075888000001
28.60986925209829,77.20451602853827,0.13136132315500737,-0.16355904481491076,42.09565676
28.609852621899833,77.20553814564249,0.21768707482954228,-0.21540248369478174,42.41011460000004
28.6098359840052,77.20656026188064,0.14894336432772792,-0.1592324093813915,42.56392549999998
28.60981933841443,77.20758237725234,0.1922096832905129,-0.21397460846962474,42.461384899999985
28.60980268512753,77.20860449175714,0.05404211456331315,-0.16371321736276426,41.377872560000014
